('Total Revenue', '281,724,000 ', '281,724,000 ', '245,122,000 ', '211,915,000 ', '198,270,000 ')
         1003849 function calls (974791 primitive calls) in 19.996 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 _receivebuffer.py:64(__bytes__)
        2    0.000    0.000    0.000    0.000 connection_pool.py:390(__init__)
        2    0.000    0.000    0.000    0.000 _writers.py:22(write_headers)
        2    0.000    0.000    0.001    0.000 mock.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _models.py:40(enforce_url)
        2    0.000    0.000    0.000    0.000 sync.py:121(__init__)
        2    0.000    0.000    0.000    0.000 _connection.py:235(start_next_cycle)
        2    0.000    0.000    0.000    0.000 http11.py:344(close)
        2    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _synchronization.py:240(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:281(__init__)
        2    0.000    0.000    0.000    0.000 _synchronization.py:284(set)
        2    0.000    0.000    0.001    0.001 base.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:282(reset)
        2    0.000    0.000    0.001    0.000 _tasks.py:1(<module>)
        2    0.000    0.000    0.023    0.011 style.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:313(deprecated_argument)
        2    0.000    0.000    0.000    0.000 validators.py:212(optional)
        2    0.000    0.000    0.000    0.000 _make.py:980(_attach_repr)
        2    0.000    0.000    0.000    0.000 _make.py:2859(_get_global_name)
        2    0.000    0.000    0.000    0.000 <attrs generated methods attr.validators._OptionalValidator>:12(__init__)
        2    0.000    0.000    0.000    0.000 validators.py:294(__call__)
        2    0.000    0.000    0.000    0.000 _config.py:1(<module>)
        2    0.000    0.000    0.000    0.000 highlighter.py:8(_combine_regex)
        2    0.000    0.000    0.000    0.000 _make.py:977(add_repr)
        2    0.000    0.000    0.000    0.000 types.py:743(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:691(__init__)
        2    0.000    0.000    0.000    0.000 _urls.py:134(raw_scheme)
        2    0.000    0.000    0.000    0.000 _urls.py:307(is_absolute_url)
        2    0.000    0.000    0.000    0.000 _urls.py:319(is_relative_url)
        2    0.000    0.000    0.000    0.000 _urlparse.py:186(copy_with)
        2    0.000    0.000    0.001    0.000 default.py:130(close)
        2    0.000    0.000    0.000    0.000 default.py:122(__init__)
        2    0.000    0.000    0.000    0.000 _urls.py:195(raw_host)
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        2    0.000    0.000    0.009    0.005 _models.py:1101(extract_cookies)
        2    0.000    0.000    0.001    0.000 cookiejar.py:1579(_cookies_from_attrs_set)
        2    0.000    0.000    0.000    0.000 _models.py:610(http_version)
        2    0.000    0.000    0.000    0.000 cookiejar.py:460(strip_quotes)
        2    0.000    0.000   12.172    6.086 _models.py:876(read)
        2    0.000    0.000    0.000    0.000 _models.py:242(get)
        2    0.000    0.000    0.000    0.000 _models.py:1228(__bool__)
        2    0.000    0.000    0.000    0.000 _abc.py:130(with_segments)
        2    0.000    0.000    0.000    0.000 _local.py:237(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 _models.py:1267(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:101(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:120(__init__)
        2    0.000    0.000    0.000    0.000 calendar.py:689(timegm)
        2    0.000    0.000    0.000    0.000 _local.py:289(drive)
        2    0.000    0.000    0.000    0.000 _local.py:298(root)
        2    0.000    0.000    0.000    0.000 _local.py:307(_tail)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        2    0.000    0.000    0.000    0.000 _models.py:591(elapsed)
        2    0.000    0.000    0.000    0.000 _models.py:606(request)
        2    0.000    0.000    0.001    0.000 _models.py:961(close)
        2    0.000    0.000    0.000    0.000 _urlparse.py:447(normalize_path)
        2    0.000    0.000    0.000    0.000 _models.py:619(reason_phrase)
        2    0.000    0.000    0.000    0.000 _local.py:277(_raw_path)
        2    0.000    0.000    0.000    0.000 _models.py:595(request)
        2    0.000    0.000    0.000    0.000 _models.py:635(content)
        2    0.000    0.000    0.000    0.000 _models.py:771(has_redirect_location)
        2    0.000    0.000    0.000    0.000 cookiejar.py:81(_timegm)
        2    0.000    0.000    0.000    0.000 socket.py:221(__init__)
        2    0.000    0.000    0.000    0.000 ssl.py:1225(send)
        2    0.000    0.000    0.000    0.000 selectors.py:568(_can_use)
        2    0.000    0.000    0.000    0.000 __init__.py:451(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1308(append)
        2    0.000    0.000    0.000    0.000 warnings.py:560(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:1302(__init__)
        2    0.000    0.000    0.000    0.000 _auth.py:38(auth_flow)
        2    0.000    0.000    0.000    0.000 utils.py:357(unquote)
        2    0.000    0.000    0.000    0.000 _auth.py:62(sync_auth_flow)
        2    0.000    0.000    0.000    0.000 _client.py:760(_transport_for_url)
        2    0.000    0.000    0.000    0.000 __init__.py:458(validate)
        2    0.000    0.000    0.000    0.000 _client.py:145(__init__)
        2    0.000    0.000    0.000    0.000 typing.py:3155(<genexpr>)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        2    0.000    0.000    0.000    0.000 _client.py:77(_port_or_default)
        2    0.000    0.000    0.000    0.000 __init__.py:265(_register_at_fork_reinit_lock)
        2    0.000    0.000    0.000    0.000 __init__.py:1510(info)
        2    0.000    0.000    0.001    0.000 _client.py:156(close)
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        2    0.000    0.000    0.000    0.000 typing.py:410(_tp_cache)
        2    0.000    0.000    0.000    0.000 contextlib.py:309(asynccontextmanager)
        2    0.000    0.000    0.000    0.000 typing.py:415(decorator)
        2    0.000    0.000    0.000    0.000 _client.py:445(_build_auth)
        2    0.000    0.000    0.000    0.000 __init__.py:601(__init__)
        2    0.000    0.000    0.000    0.000 <frozen os>:1127(__subclasshook__)
        2    0.000    0.000    0.000    0.000 enum.py:1312(__hash__)
        2    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        2    0.000    0.000    0.000    0.000 functools.py:767(is_related)
        2    0.000    0.000    0.000    0.000 functools.py:930(wrapper)
        2    0.000    0.000    0.000    0.000 inspect.py:422(_has_coroutine_mark)
        2    0.000    0.000    0.000    0.000 inspect.py:437(iscoroutinefunction)
        2    0.000    0.000    0.000    0.000 weakref.py:427(__setitem__)
        2    0.000    0.000    0.000    0.000 enum.py:1722(global_enum)
        2    0.000    0.000    0.000    0.000 functools.py:844(dispatch)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        2    0.000    0.000    0.000    0.000 _weakrefset.py:37(__init__)
        2    0.000    0.000    0.003    0.001 <frozen codecs>:322(decode)
        2    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        2    0.003    0.001    0.003    0.001 {built-in method _codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {built-in method posix._path_splitroot_ex}
        2    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        2    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'deleter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 {method 'split' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 {method 'span' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
      2/1    0.000    0.000    0.000    0.000 {method 'send' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1103(_resolve_filename)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:72(join)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:376(abspath)
        1    0.000    0.000    0.000    0.000 functools.py:758(_compose_mro)
        1    0.000    0.000    0.003    0.003 base64.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weakref.py:289(update)
        1    0.000    0.000    4.632    4.632 _client.py:964(_send_handling_redirects)
        1    0.000    0.000    0.000    0.000 _client.py:1275(__enter__)
        1    0.000    0.000    0.001    0.001 textwrap.py:419(dedent)
        1    0.000    0.000    0.000    0.000 typing.py:1944(_no_init_or_replace_init)
        1    0.000    0.000    0.001    0.001 typing.py:3142(__new__)
        1    0.000    0.000    0.000    0.000 _client.py:1307(AsyncClient)
        1    0.000    0.000    0.302    0.302 _client.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:188(BaseClient)
        1    0.000    0.000    0.001    0.001 _client.py:517(_redirect_url)
        1    0.000    0.000    0.000    0.000 _client.py:546(_redirect_headers)
        1    0.000    0.000    4.632    4.632 _client.py:930(_send_handling_auth)
        1    0.000    0.000   16.803   16.803 _client.py:879(send)
        1    0.000    0.000    0.187    0.187 _client.py:639(__init__)
        1    0.000    0.000    0.002    0.002 _client.py:340(build_request)
        1    0.000    0.000    0.000    0.000 warnings.py:1(<module>)
        1    0.000    0.000    0.003    0.003 traceback.py:1(<module>)
        1    0.000    0.000    0.004    0.004 string.py:69(__init_subclass__)
        1    0.000    0.000    0.003    0.003 hashlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _client.py:594(Client)
        1    0.000    0.000    0.001    0.001 _client.py:189(__init__)
        1    0.000    0.000    0.000    0.000 message.py:919(get_content_charset)
        1    0.000    0.000    0.000    0.000 message.py:662(_get_params_preserve)
        1    0.001    0.001    0.175    0.175 financial_enhanced.py:24(function)
        1    0.000    0.000    0.000    0.000 threading.py:1352(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:869(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
        1    0.000    0.000    0.266    0.266 _auth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 utils.py:395(decode_params)
        1    0.000    0.000    0.000    0.000 parse.py:757(parse_qsl)
        1    0.000    0.000    0.007    0.007 ipaddress.py:1(<module>)
        1    0.000    0.000    0.001    0.001 quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 message.py:73(_parseparam)
        1    0.000    0.000    0.446    0.446 socket.py:822(create_connection)
        1    0.000    0.000    0.000    0.000 ssl.py:422(SSLContext)
        1    0.000    0.000    0.033    0.033 feedparser.py:1(<module>)
        1    0.000    0.000    0.092    0.092 client.py:1(<module>)
        1    0.000    0.000    0.002    0.002 charset.py:1(<module>)
        1    0.000    0.000    0.009    0.009 header.py:1(<module>)
        1    0.000    0.000    0.001    0.001 request.py:2495(getproxies_environment)
        1    0.000    0.000    0.120    0.120 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        1    0.000    0.000    0.003    0.003 ipaddress.py:1579(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1933(IPv6Address)
        1    0.000    0.000    0.003    0.003 ipaddress.py:2392(_IPv6Constants)
        1    0.000    0.000    0.011    0.011 parse.py:1(<module>)
        1    0.000    0.000    0.004    0.004 selectors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.007    0.007 ssl.py:682(create_default_context)
        1    0.000    0.000    0.028    0.028 socket.py:1(<module>)
        1    0.000    0.000    0.001    0.001 message.py:135(Message)
        1    0.000    0.000    0.000    0.000 _models.py:304(__setitem__)
        1    0.000    0.000    0.010    0.010 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:686(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 ssl.py:792(SSLObject)
        1    0.000    0.000    0.238    0.238 ssl.py:990(_create)
        1    0.000    0.000    0.020    0.020 ssl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:978(SSLSocket)
        1    0.000    0.000    0.000    0.000 random.py:128(seed)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _models.py:441(_prepare)
        1    0.000    0.000    0.007    0.007 decoder.py:1(<module>)
        1    0.000    0.000    0.007    0.007 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decoder.py:292(__init__)
        1    0.000    0.000    0.001    0.001 cookiejar.py:467(parse_ns_headers)
        1    0.000    0.000    0.002    0.002 encoder.py:1(<module>)
        1    0.000    0.000    0.036    0.036 _multipart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cookiejar.py:348(split_header_words)
        1    0.000    0.000    0.000    0.000 _multipart.py:56(get_multipart_boundary_from_content_type)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1189(domain_return_ok)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1273(_cookies_for_domain)
        1    0.000    0.000    0.000    0.000 cookiejar.py:1298(_cookie_attrs)
